ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
2079206,7.674,7.694,7.705,7.766,7.705,7.766,-0.279,48.89,0.4889,3.851,0.000,48.89,48.89,0.00,0,0,-2.89632,48.89,48.89,0.00,0,0,48.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.97,48.54,0.43,7.688,7.658,4.154,4.212,-0.017,-0.000,0.032,48.89,49,-0.1755
2079331,7.577,7.602,7.685,7.741,7.685,7.741,-0.277,49.65,0.4965,3.873,0.000,49.65,49.65,0.00,0,0,-2.90679,49.65,49.65,0.00,0,0,49.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.50,49.65,0.84,7.594,7.554,4.287,4.766,-0.020,-0.003,0.161,49.65,50,-0.0163
2079467,7.663,7.636,7.644,7.717,7.644,7.717,-0.263,49.01,0.4901,3.892,0.000,49.01,49.01,0.00,0,0,-2.91702,49.01,49.01,0.00,0,0,49.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.03,49.54,0.49,7.629,7.594,4.324,4.121,0.038,-0.000,0.061,49.01,49,0.1235
2079592,7.631,7.644,7.623,7.691,7.623,7.691,-0.311,48.50,0.4850,3.884,0.000,48.50,48.50,0.00,0,0,-2.92102,48.50,48.50,0.00,0,0,48.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.36,48.09,0.27,7.637,7.606,4.200,3.987,-0.009,0.001,0.010,48.50,49,-0.3507
2079722,7.576,7.587,7.603,7.660,7.603,7.660,-0.259,48.73,0.4873,3.891,0.000,48.73,48.73,0.00,0,0,-2.92939,48.73,48.73,0.00,0,0,48.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.07,48.63,0.43,7.580,7.549,4.219,4.284,-0.006,-0.001,0.037,48.73,49,-0.4940
2079853,7.514,7.517,7.563,7.629,7.563,7.629,-0.234,49.19,0.4919,3.920,0.000,49.19,49.19,0.00,0,0,-2.94281,49.19,49.19,0.00,0,0,49.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.41,49.73,0.68,7.509,7.473,4.352,4.528,0.005,-0.002,0.122,49.19,49,0.1945
2079982,7.591,7.572,7.542,7.607,7.542,7.607,-0.223,48.27,0.4827,3.922,0.000,48.27,48.27,0.00,0,0,-2.94863,48.27,48.27,0.00,0,0,48.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.98,48.77,0.21,7.566,7.540,4.270,3.848,0.027,0.002,0.013,48.27,48,0.0611
2080109,7.513,7.525,7.522,7.584,7.522,7.584,-0.280,48.45,0.4845,3.921,0.000,48.45,48.45,0.00,0,0,-2.95333,48.45,48.45,0.00,0,0,48.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.43,48.09,0.34,7.519,7.489,4.223,4.195,-0.008,0.000,0.019,48.45,48,0.2764
2080240,7.451,7.476,7.502,7.558,7.502,7.558,-0.278,48.66,0.4866,3.929,0.000,48.66,48.66,0.00,0,0,-2.95948,48.66,48.66,0.00,0,0,48.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.81,48.32,0.49,7.469,7.435,4.255,4.467,-0.020,-0.001,0.047,48.66,49,-0.1746
2080367,7.466,7.463,7.462,7.533,7.462,7.533,-0.257,48.47,0.4847,3.941,0.000,48.47,48.47,0.00,0,0,-2.96680,48.47,48.47,0.00,0,0,48.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.98,48.56,0.42,7.456,7.422,4.305,4.317,0.011,-0.001,0.038,48.47,49,-0.3437
2080497,7.448,7.457,7.442,7.507,7.442,7.507,-0.299,48.15,0.4815,3.942,0.000,48.15,48.15,0.00,0,0,-2.97143,48.15,48.15,0.00,0,0,48.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.09,47.80,0.29,7.450,7.416,4.271,4.207,-0.003,0.000,0.014,48.15,48,0.2588
2080621,7.439,7.442,7.422,7.481,7.422,7.481,-0.290,47.92,0.4792,3.941,0.000,47.92,47.92,0.00,0,0,-2.97532,47.92,47.92,0.00,0,0,47.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.75,47.53,0.22,7.436,7.403,4.249,4.181,0.004,0.000,0.008,47.92,48,0.2860
2080754,7.370,7.374,7.402,7.449,7.402,7.449,-0.239,48.26,0.4826,3.957,0.000,48.26,48.26,0.00,0,0,-2.98386,48.26,48.26,0.00,0,0,48.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.94,48.48,0.46,7.367,7.331,4.334,4.480,0.002,-0.001,0.051,48.26,48,0.2289
2080883,7.353,7.368,7.363,7.427,7.363,7.427,-0.223,48.02,0.4802,3.962,0.000,48.02,48.02,0.00,0,0,-2.98895,48.02,48.02,0.00,0,0,48.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.72,48.36,0.36,7.361,7.329,4.326,4.336,-0.009,-0.001,0.033,48.02,48,0.2615
2081011,7.374,7.366,7.343,7.404,7.343,7.404,-0.276,47.71,0.4771,3.966,0.000,47.71,47.71,0.00,0,0,-2.99358,47.71,47.71,0.00,0,0,47.71,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.83,47.61,0.22,7.359,7.326,4.309,4.158,0.015,0.000,0.008,47.71,48,-0.0559
2081139,7.315,7.331,7.323,7.376,7.323,7.376,-0.238,47.69,0.4769,3.966,0.000,47.69,47.69,0.00,0,0,-2.99800,47.69,47.69,0.00,0,0,47.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.89,47.62,0.27,7.324,7.294,4.274,4.306,-0.012,-0.000,0.014,47.69,47,0.4704
2081271,7.281,7.295,7.284,7.352,7.284,7.352,-0.242,47.74,0.4774,3.972,0.000,47.74,47.74,0.00,0,0,-3.00240,47.74,47.74,0.00,0,0,47.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.03,47.69,0.34,7.288,7.256,4.301,4.433,-0.009,-0.001,0.024,47.74,47,0.4874
2081397,7.282,7.280,7.265,7.327,7.265,7.327,-0.286,47.57,0.4757,3.981,0.000,47.57,47.57,0.00,0,0,-3.00769,47.57,47.57,0.00,0,0,47.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.66,47.38,0.28,7.272,7.236,4.337,4.324,0.010,-0.000,0.015,47.57,48,-0.3625
2081529,7.250,7.263,7.245,7.302,7.245,7.302,-0.281,47.36,0.4736,3.981,0.000,47.36,47.36,0.00,0,0,-3.01064,47.36,47.36,0.00,0,0,47.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.30,47.08,0.23,7.256,7.221,4.309,4.318,-0.008,-0.000,0.009,47.36,48,-0.3757
2081658,7.238,7.246,7.206,7.278,7.206,7.278,-0.259,47.19,0.4719,3.982,0.000,47.19,47.19,0.00,0,0,-3.01365,47.19,47.19,0.00,0,0,47.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.23,47.05,0.19,7.240,7.207,4.303,4.291,-0.002,0.000,0.006,47.19,47,0.3389
2081789,7.202,7.209,7.187,7.252,7.187,7.252,-0.301,47.22,0.4722,3.989,0.000,47.22,47.22,0.00,0,0,-3.01765,47.22,47.22,0.00,0,0,47.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.10,46.85,0.26,7.201,7.163,4.337,4.412,-0.000,-0.001,0.012,47.22,47,0.1182
2081916,7.171,7.180,7.167,7.228,7.167,7.228,-0.280,47.18,0.4718,3.995,0.000,47.18,47.18,0.00,0,0,-3.02155,47.18,47.18,0.00,0,0,47.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.33,47.04,0.29,7.172,7.135,4.361,4.456,-0.002,-0.001,0.016,47.18,48,-0.4144
2082051,7.174,7.181,7.129,7.203,7.129,7.203,-0.273,46.79,0.4679,3.995,0.000,46.79,46.79,0.00,0,0,-3.02409,46.79,46.79,0.00,0,0,46.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.81,46.68,0.13,7.174,7.139,4.337,4.252,0.001,0.000,0.002,46.79,47,0.2624
2082175,7.139,7.146,7.110,7.178,7.110,7.178,-0.250,46.79,0.4679,3.998,0.000,46.79,46.79,0.00,0,0,-3.02695,46.79,46.79,0.00,0,0,46.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.01,46.82,0.19,7.139,7.106,4.345,4.369,-0.001,-0.000,0.007,46.79,47,-0.2804
2082306,7.076,7.092,7.090,7.154,7.090,7.154,-0.291,47.04,0.4704,4.009,0.000,47.04,47.04,0.00,0,0,-3.03176,47.04,47.04,0.00,0,0,47.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.28,46.91,0.37,7.083,7.042,4.407,4.614,-0.009,-0.002,0.030,47.04,47,-0.3731
2082431,7.096,7.107,7.071,7.128,7.071,7.128,-0.281,46.48,0.4648,4.009,0.000,46.48,46.48,0.00,0,0,-3.03408,46.48,46.48,0.00,0,0,46.48,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.53,46.40,0.12,7.099,7.063,4.371,4.270,-0.004,0.000,0.002,46.48,46,0.3451
2082567,7.093,7.095,7.033,7.104,7.033,7.104,-0.259,46.23,0.4623,4.005,0.000,46.23,46.23,0.00,0,0,-3.03525,46.23,46.23,0.00,0,0,46.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.20,46.15,0.05,7.088,7.056,4.331,4.222,0.005,0.001,0.000,46.23,46,0.2848
2082691,7.034,7.035,7.014,7.079,7.014,7.079,-0.298,46.51,0.4651,4.014,0.000,46.51,46.51,0.00,0,0,-3.03909,46.51,46.51,0.00,0,0,46.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.52,46.26,0.26,7.027,6.987,4.391,4.524,0.007,-0.001,0.013,46.51,47,-0.1249
2082824,7.026,7.023,6.996,7.055,6.996,7.055,-0.271,46.29,0.4629,4.021,0.000,46.29,46.29,0.00,0,0,-3.04243,46.29,46.29,0.00,0,0,46.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.54,46.35,0.19,7.015,6.978,4.407,4.389,0.011,-0.000,0.008,46.29,46,0.0178
2082953,6.990,7.003,6.958,7.031,6.958,7.031,-0.269,46.13,0.4613,4.021,0.000,46.13,46.13,0.00,0,0,-3.04445,46.13,46.13,0.00,0,0,46.13,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.26,46.10,0.16,6.996,6.960,4.386,4.387,-0.007,-0.000,0.005,46.13,46,0.3797
2083085,6.992,6.993,6.939,7.006,6.939,7.006,-0.244,45.87,0.4587,4.021,0.000,45.87,45.87,0.00,0,0,-3.04618,45.87,45.87,0.00,0,0,45.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.05,45.98,0.08,6.986,6.954,4.369,4.284,0.006,0.000,0.001,45.87,46,0.2929
2083210,6.956,6.952,6.920,6.982,6.920,6.982,-0.284,45.95,0.4595,4.028,0.000,45.95,45.95,0.00,0,0,-3.04921,45.95,45.95,0.00,0,0,45.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.01,45.83,0.18,6.944,6.906,4.401,4.430,0.011,-0.000,0.006,45.95,46,0.3751
2083341,6.932,6.933,6.901,6.957,6.901,6.957,-0.276,45.78,0.4578,4.031,0.000,45.78,45.78,0.00,0,0,-3.05153,45.78,45.78,0.00,0,0,45.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.87,45.73,0.14,6.926,6.888,4.402,4.387,0.007,-0.000,0.003,45.78,46,-0.1070
2083470,6.893,6.905,6.864,6.934,6.864,6.934,-0.251,45.73,0.4573,4.033,0.000,45.73,45.73,0.00,0,0,-3.05351,45.73,45.73,0.00,0,0,45.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.97,45.80,0.17,6.898,6.862,4.399,4.451,-0.006,-0.000,0.007,45.73,46,-0.0231
2083601,6.863,6.882,6.845,6.909,6.845,6.909,-0.293,45.60,0.4560,4.035,0.000,45.60,45.60,0.00,0,0,-3.05544,45.60,45.60,0.00,0,0,45.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.52,45.36,0.16,6.874,6.835,4.398,4.458,-0.014,-0.000,0.004,45.60,46,-0.2849
2083729,6.872,6.874,6.827,6.885,6.827,6.885,-0.268,45.33,0.4533,4.037,0.000,45.33,45.33,0.00,0,0,-3.05726,45.33,45.33,0.00,0,0,45.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.35,45.29,0.06,6.867,6.831,4.393,4.309,0.004,0.000,0.000,45.33,45,0.1040
2083865,6.836,6.844,6.790,6.861,6.790,6.861,-0.263,45.29,0.4529,4.039,0.000,45.29,45.29,0.00,0,0,-3.05890,45.29,45.29,0.00,0,0,45.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.34,45.24,0.10,6.836,6.800,4.393,4.394,-0.001,-0.000,0.002,45.29,45,0.1013
2083992,6.808,6.806,6.772,6.837,6.772,6.837,-0.240,45.35,0.4535,4.047,0.000,45.35,45.35,0.00,0,0,-3.06201,45.35,45.35,0.00,0,0,45.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.77,45.58,0.19,6.799,6.762,4.435,4.487,0.010,-0.001,0.010,45.35,45,0.3212
2084122,6.790,6.793,6.753,6.812,6.753,6.812,-0.288,45.10,0.4510,4.050,0.000,45.10,45.10,0.00,0,0,-3.06400,45.10,45.10,0.00,0,0,45.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.11,45.00,0.11,6.785,6.746,4.428,4.392,0.006,-0.000,0.002,45.10,45,-0.1517
2084249,6.760,6.776,6.735,6.788,6.735,6.788,-0.261,44.90,0.4490,4.046,0.000,44.90,44.90,0.00,0,0,-3.06444,44.90,44.90,0.00,0,0,44.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.90,44.83,0.07,6.768,6.733,4.391,4.384,-0.009,0.000,0.001,44.90,44,0.4588
2084382,6.709,6.738,6.698,6.764,6.698,6.764,-0.238,44.94,0.4494,4.047,0.000,44.94,44.94,0.00,0,0,-3.06551,44.94,44.94,0.00,0,0,44.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.14,44.98,0.16,6.730,6.695,4.397,4.543,-0.024,-0.001,0.006,44.94,45,-0.0762
2084507,6.688,6.706,6.680,6.734,6.680,6.734,-0.249,44.84,0.4484,4.054,0.000,44.84,44.84,0.00,0,0,-3.06844,44.84,44.84,0.00,0,0,44.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.10,44.93,0.17,6.699,6.662,4.430,4.510,-0.013,-0.001,0.007,44.84,45,0.3122
2084639,6.696,6.698,6.662,6.712,6.662,6.712,-0.247,44.61,0.4461,4.058,0.000,44.61,44.61,0.00,0,0,-3.07042,44.61,44.61,0.00,0,0,44.61,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.84,44.75,0.09,6.690,6.655,4.429,4.364,0.006,0.000,0.002,44.61,44,0.4720
2084764,6.700,6.692,6.626,6.689,6.626,6.689,-0.229,44.32,0.4432,4.058,0.000,44.32,44.32,0.00,0,0,-3.07136,44.32,44.32,0.00,0,0,44.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.51,44.52,-0.02,6.685,6.654,4.402,4.230,0.016,0.001,0.001,44.32,44,-0.0452
2084896,6.660,6.660,6.608,6.666,6.608,6.666,-0.267,44.31,0.4431,4.058,0.000,44.31,44.31,0.00,0,0,-3.07227,44.31,44.31,0.00,0,0,44.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.19,44.16,0.04,6.652,6.618,4.395,4.351,0.008,0.000,0.000,44.31,44,0.1027
2085021,6.626,6.628,6.590,6.636,6.590,6.636,-0.232,44.18,0.4418,4.060,0.000,44.18,44.18,0.00,0,0,-3.07366,44.18,44.18,0.00,0,0,44.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.31,44.27,0.05,6.621,6.588,4.399,4.371,0.005,0.000,0.001,44.18,44,0.1842
2085154,6.594,6.596,6.572,6.616,6.572,6.616,-0.218,44.23,0.4423,4.065,0.000,44.23,44.23,0.00,0,0,-3.07549,44.23,44.23,0.00,0,0,44.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.58,44.45,0.13,6.589,6.555,4.421,4.460,0.006,-0.000,0.005,44.23,44,-0.0452
2085284,6.581,6.581,6.537,6.590,6.537,6.590,-0.180,44.01,0.4401,4.068,0.000,44.01,44.01,0.00,0,0,-3.07713,44.01,44.01,0.00,0,0,44.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.51,44.45,0.06,6.575,6.546,4.408,4.340,0.007,0.000,0.004,44.01,44,0.3105
2085419,6.549,6.555,6.519,6.571,6.519,6.571,-0.234,43.99,0.4399,4.069,0.000,43.99,43.99,0.00,0,0,-3.07810,43.99,43.99,0.00,0,0,43.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.07,43.97,0.10,6.548,6.516,4.397,4.414,0.000,-0.000,0.002,43.99,44,0.1946
2085552,6.529,6.532,6.483,6.551,6.483,6.551,-0.229,43.94,0.4394,4.073,0.000,43.94,43.94,0.00,0,0,-3.07964,43.94,43.94,0.00,0,0,43.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.09,43.97,0.12,6.525,6.493,4.404,4.433,0.003,-0.000,0.003,43.94,44,0.0261
2085685,6.507,6.511,6.466,6.527,6.466,6.527,-0.282,43.81,0.4381,4.075,0.000,43.81,43.81,0.00,0,0,-3.08102,43.81,43.81,0.00,0,0,43.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.59,43.49,0.10,6.503,6.466,4.408,4.434,0.003,-0.000,0.002,43.81,44,-0.4881
2085811,6.484,6.487,6.448,6.496,6.448,6.496,-0.154,43.59,0.4359,4.076,0.000,43.59,43.59,0.00,0,0,-3.08213,43.59,43.59,0.00,0,0,43.59,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,44.12,44.06,0.06,6.482,6.455,4.389,4.363,0.002,0.000,0.005,43.59,44,-0.4046
2085940,6.468,6.474,6.431,6.471,6.431,6.471,-0.200,43.32,0.4332,4.071,0.000,43.32,43.32,0.00,0,0,-3.08155,43.32,43.32,0.00,0,0,43.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.30,43.33,-0.02,6.469,6.441,4.345,4.299,-0.001,0.000,0.000,43.32,43,0.0220
2086067,6.399,6.419,6.396,6.446,6.396,6.446,-0.170,43.52,0.4352,4.073,0.000,43.52,43.52,0.00,0,0,-3.08228,43.52,43.52,0.00,0,0,43.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.89,43.72,0.17,6.413,6.384,4.374,4.587,-0.016,-0.001,0.009,43.52,43,0.3650
2086198,6.385,6.396,6.378,6.428,6.378,6.428,-0.224,43.51,0.4351,4.081,0.000,43.51,43.51,0.00,0,0,-3.08462,43.51,43.51,0.00,0,0,43.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.72,43.52,0.20,6.389,6.354,4.419,4.563,-0.006,-0.001,0.009,43.51,44,-0.2353
2086323,6.390,6.394,6.361,6.401,6.361,6.401,-0.204,43.13,0.4313,4.083,0.000,43.13,43.13,0.00,0,0,-3.08562,43.13,43.13,0.00,0,0,43.13,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.30,43.25,0.04,6.388,6.359,4.392,4.345,0.002,0.000,0.001,43.13,44,-0.4668
2086460,6.377,6.383,6.326,6.384,6.326,6.384,-0.196,42.98,0.4298,4.080,0.000,42.98,42.98,0.00,0,0,-3.08542,42.98,42.98,0.00,0,0,42.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.03,43.03,0.00,6.378,6.351,4.360,4.316,-0.001,0.000,0.000,42.98,43,0.4703
2086584,6.337,6.347,6.309,6.365,6.309,6.365,-0.195,43.07,0.4307,4.083,0.000,43.07,43.07,0.00,0,0,-3.08639,43.07,43.07,0.00,0,0,43.07,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,43.24,43.13,0.11,6.341,6.312,4.380,4.479,-0.004,-0.000,0.003,43.07,44,-0.4605
2086717,6.328,6.331,6.292,6.340,6.292,6.340,-0.215,42.87,0.4287,4.087,0.000,42.87,42.87,0.00,0,0,-3.08773,42.87,42.87,0.00,0,0,42.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.91,42.86,0.05,6.325,6.294,4.388,4.376,0.002,-0.000,0.000,42.87,43,0.2829
2086842,6.317,6.319,6.275,6.320,6.275,6.320,-0.220,42.70,0.4270,4.085,0.000,42.70,42.70,0.00,0,0,-3.08774,42.70,42.70,0.00,0,0,42.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.60,42.60,0.00,6.313,6.283,4.369,4.338,0.004,0.000,0.000,42.70,42,0.4455
2086976,6.281,6.286,6.241,6.299,6.241,6.299,-0.208,42.72,0.4272,4.087,0.000,42.72,42.72,0.00,0,0,-3.08835,42.72,42.72,0.00,0,0,42.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.78,42.71,0.08,6.280,6.250,4.382,4.461,0.000,-0.000,0.001,42.72,43,-0.4896
2087101,6.260,6.261,6.224,6.278,6.224,6.278,-0.247,42.68,0.4268,4.092,0.000,42.68,42.68,0.00,0,0,-3.08983,42.68,42.68,0.00,0,0,42.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.62,42.52,0.10,6.254,6.219,4.413,4.479,0.005,-0.001,0.002,42.68,43,-0.3756
2087232,6.256,6.253,6.207,6.256,6.207,6.256,-0.242,42.45,0.4245,4.094,0.000,42.45,42.45,0.00,0,0,-3.09051,42.45,42.45,0.00,0,0,42.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.37,42.35,0.02,6.246,6.212,4.409,4.366,0.011,-0.000,0.000,42.45,42,0.1968
2087361,6.239,6.239,6.173,6.230,6.173,6.230,-0.201,42.18,0.4218,4.089,0.000,42.18,42.18,0.00,0,0,-3.08982,42.18,42.18,0.00,0,0,42.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.18,42.24,-0.06,6.234,6.205,4.372,4.288,0.006,0.000,0.001,42.18,42,0.2727
2087494,6.194,6.198,6.156,6.204,6.156,6.204,-0.218,42.23,0.4223,4.092,0.000,42.23,42.23,0.00,0,0,-3.09075,42.23,42.23,0.00,0,0,42.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.26,42.22,0.04,6.191,6.158,4.399,4.420,0.002,-0.000,0.000,42.23,42,0.4130
2087622,6.187,6.182,6.139,6.186,6.139,6.186,-0.213,42.14,0.4214,4.096,0.000,42.14,42.14,0.00,0,0,-3.09190,42.14,42.14,0.00,0,0,42.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.26,42.23,0.03,6.175,6.143,4.414,4.366,0.012,-0.000,0.000,42.14,42,0.1600
2087755,6.179,6.174,6.106,6.167,6.106,6.167,-0.215,41.93,0.4193,4.097,0.000,41.93,41.93,0.00,0,0,-3.09225,41.93,41.93,0.00,0,0,41.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.93,41.98,-0.05,6.168,6.137,4.397,4.268,0.012,0.000,0.001,41.93,42,0.3986
2087882,6.149,6.155,6.089,6.146,6.089,6.146,-0.204,41.81,0.4181,4.093,0.000,41.81,41.81,0.00,0,0,-3.09148,41.81,41.81,0.00,0,0,41.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.74,41.80,-0.06,6.149,6.121,4.368,4.307,-0.001,0.000,0.001,41.81,42,-0.0526
2088013,6.073,6.098,6.072,6.121,6.072,6.121,-0.221,42.01,0.4201,4.097,0.000,42.01,42.01,0.00,0,0,-3.09237,42.01,42.01,0.00,0,0,42.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.06,41.92,0.14,6.091,6.058,4.405,4.589,-0.021,-0.001,0.004,42.01,42,-0.4414
2088138,6.079,6.085,6.056,6.101,6.056,6.101,-0.220,41.88,0.4188,4.103,0.000,41.88,41.88,0.00,0,0,-3.09392,41.88,41.88,0.00,0,0,41.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,42.03,41.93,0.10,6.078,6.044,4.434,4.484,0.001,-0.001,0.003,41.88,42,0.3085
2088272,6.083,6.087,6.023,6.082,6.023,6.082,-0.211,41.57,0.4157,4.100,0.000,41.57,41.57,0.00,0,0,-3.09358,41.57,41.57,0.00,0,0,41.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.59,41.62,-0.03,6.081,6.050,4.398,4.310,0.002,0.000,0.000,41.57,41,0.1656
2088398,6.053,6.061,6.006,6.061,6.006,6.061,-0.249,41.51,0.4151,4.098,0.000,41.51,41.51,0.00,0,0,-3.09308,41.51,41.51,0.00,0,0,41.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.21,41.22,-0.01,6.055,6.022,4.383,4.400,-0.002,0.000,0.001,41.51,42,-0.3358
2088531,6.028,6.028,5.990,6.028,5.990,6.028,-0.193,41.37,0.4137,4.100,0.000,41.37,41.37,0.00,0,0,-3.09357,41.37,41.37,0.00,0,0,41.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.53,41.52,0.00,6.022,5.992,4.403,4.385,0.006,-0.000,0.000,41.37,41,-0.0113
2088660,6.011,6.010,5.957,6.012,5.957,6.012,-0.185,41.33,0.4133,4.104,0.000,41.33,41.33,0.00,0,0,-3.09432,41.33,41.33,0.00,0,0,41.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.56,41.55,0.01,6.004,5.975,4.412,4.366,0.007,0.000,0.001,41.33,41,0.2431
2088789,5.991,5.993,5.941,5.993,5.941,5.993,-0.184,41.23,0.4123,4.105,0.000,41.23,41.23,0.00,0,0,-3.09482,41.23,41.23,0.00,0,0,41.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,41.45,41.44,0.00,5.988,5.959,4.408,4.347,0.004,0.000,0.001,41.23,41,0.1882
